OrderID,ProductID,UnitPrice,Quantity,Discount,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,TotalAmount,Year,Month,Quarter,DayOfWeek
10927,76,18.0,20,0.0,LACOR,4,1998-03-05,1998-04-02,1998-04-08,1,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,360.0,1998,3,1,3
10928,47,9.5,5,0.0,GALED,1,1998-03-05,1998-04-02,1998-03-18,1,1.36,Galer a del gastron mo,"Rambla de Catalu a, 23",Barcelona,,8022,Spain,47.5,1998,3,1,3
10928,76,18.0,5,0.0,GALED,1,1998-03-05,1998-04-02,1998-03-18,1,1.36,Galer a del gastron mo,"Rambla de Catalu a, 23",Barcelona,,8022,Spain,90.0,1998,3,1,3
10929,21,10.0,60,0.0,FRANK,6,1998-03-05,1998-04-02,1998-03-12,1,33.93,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,600.0,1998,3,1,3
10929,75,7.75,49,0.0,FRANK,6,1998-03-05,1998-04-02,1998-03-12,1,33.93,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,379.75,1998,3,1,3
10929,77,13.0,15,0.0,FRANK,6,1998-03-05,1998-04-02,1998-03-12,1,33.93,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,195.0,1998,3,1,3
10930,21,10.0,36,0.0,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Supr mes d lices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,360.0,1998,3,1,4
10930,27,43.9,25,0.0,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Supr mes d lices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,1097.5,1998,3,1,4
10930,55,24.0,25,0.20000000298023224,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Supr mes d lices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,480.0,1998,3,1,4
10930,58,13.25,30,0.20000000298023224,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Supr mes d lices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,318.0,1998,3,1,4
10931,13,6.0,42,0.15000000596046448,RICSU,4,1998-03-06,1998-03-20,1998-03-19,2,13.6,Richter Supermarkt,Starenweg 5,Gen ve,,1204,Switzerland,214.2,1998,3,1,4
10931,57,19.5,30,0.0,RICSU,4,1998-03-06,1998-03-20,1998-03-19,2,13.6,Richter Supermarkt,Starenweg 5,Gen ve,,1204,Switzerland,585.0,1998,3,1,4
10932,16,17.45,30,0.10000000149011612,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,471.15,1998,3,1,4
10932,62,49.3,14,0.10000000149011612,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,621.18,1998,3,1,4
10932,72,34.8,16,0.0,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,556.8,1998,3,1,4
10932,75,7.75,20,0.10000000149011612,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,139.5,1998,3,1,4
10933,53,32.8,2,0.0,ISLAT,6,1998-03-06,1998-04-03,1998-03-16,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,65.6,1998,3,1,4
10933,61,28.5,30,0.0,ISLAT,6,1998-03-06,1998-04-03,1998-03-16,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,855.0,1998,3,1,4
10934,6,25.0,20,0.0,LEHMS,3,1998-03-09,1998-04-06,1998-03-12,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,500.0,1998,3,1,0
10935,1,18.0,21,0.0,WELLI,4,1998-03-09,1998-04-06,1998-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,378.0,1998,3,1,0
10935,18,62.5,4,0.25,WELLI,4,1998-03-09,1998-04-06,1998-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,187.5,1998,3,1,0
10935,23,9.0,8,0.25,WELLI,4,1998-03-09,1998-04-06,1998-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,54.0,1998,3,1,0
10936,36,19.0,30,0.20000000298023224,GREAL,3,1998-03-09,1998-04-06,1998-03-18,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,456.0,1998,3,1,0
10937,28,45.6,8,0.0,CACTU,7,1998-03-10,1998-03-24,1998-03-13,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,364.8,1998,3,1,1
10937,34,14.0,20,0.0,CACTU,7,1998-03-10,1998-03-24,1998-03-13,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,280.0,1998,3,1,1
10938,13,6.0,20,0.25,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,90.0,1998,3,1,1
10938,43,46.0,24,0.25,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,828.0,1998,3,1,1
10938,60,34.0,49,0.25,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,1249.5,1998,3,1,1
10938,71,21.5,35,0.25,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,564.38,1998,3,1,1
10939,2,19.0,10,0.15000000596046448,MAGAA,2,1998-03-10,1998-04-07,1998-03-13,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,161.5,1998,3,1,1
10939,67,14.0,40,0.15000000596046448,MAGAA,2,1998-03-10,1998-04-07,1998-03-13,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,476.0,1998,3,1,1
10940,7,30.0,8,0.0,BONAP,8,1998-03-11,1998-04-08,1998-03-23,3,19.77,Bon app',"12, rue des Bouchers",Marseille,,13008,France,240.0,1998,3,1,2
10940,13,6.0,20,0.0,BONAP,8,1998-03-11,1998-04-08,1998-03-23,3,19.77,Bon app',"12, rue des Bouchers",Marseille,,13008,France,120.0,1998,3,1,2
10941,31,12.5,44,0.25,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,412.5,1998,3,1,2
10941,62,49.3,30,0.25,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1109.25,1998,3,1,2
10941,68,12.5,80,0.25,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,750.0,1998,3,1,2
10941,72,34.8,50,0.0,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1740.0,1998,3,1,2
10942,49,20.0,28,0.0,REGGC,9,1998-03-11,1998-04-08,1998-03-18,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,560.0,1998,3,1,2
10943,13,6.0,15,0.0,BSBEV,4,1998-03-11,1998-04-08,1998-03-19,2,2.17,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,90.0,1998,3,1,2
10943,22,21.0,21,0.0,BSBEV,4,1998-03-11,1998-04-08,1998-03-19,2,2.17,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,441.0,1998,3,1,2
10943,46,12.0,15,0.0,BSBEV,4,1998-03-11,1998-04-08,1998-03-19,2,2.17,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,180.0,1998,3,1,2
10944,11,21.0,5,0.25,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,78.75,1998,3,1,3
10944,44,19.45,18,0.25,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,262.58,1998,3,1,3
10944,56,38.0,18,0.0,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,684.0,1998,3,1,3
10945,13,6.0,20,0.0,MORGK,4,1998-03-12,1998-04-09,1998-03-18,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,120.0,1998,3,1,3
10945,31,12.5,10,0.0,MORGK,4,1998-03-12,1998-04-09,1998-03-18,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,125.0,1998,3,1,3
10946,10,31.0,25,0.0,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Smagsloget 45, rhus,,8200,Denmark,775.0,1998,3,1,3
10946,24,4.5,25,0.0,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Smagsloget 45, rhus,,8200,Denmark,112.5,1998,3,1,3
10946,77,13.0,40,0.0,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Smagsloget 45, rhus,,8200,Denmark,520.0,1998,3,1,3
10947,59,55.0,4,0.0,BSBEV,3,1998-03-13,1998-04-10,1998-03-16,2,3.26,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,220.0,1998,3,1,4
10948,50,16.25,9,0.0,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Godos Cocina T pica,"C/ Romero, 33",Sevilla,,41101,Spain,146.25,1998,3,1,4
10948,51,53.0,40,0.0,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Godos Cocina T pica,"C/ Romero, 33",Sevilla,,41101,Spain,2120.0,1998,3,1,4
10948,55,24.0,4,0.0,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Godos Cocina T pica,"C/ Romero, 33",Sevilla,,41101,Spain,96.0,1998,3,1,4
10949,6,25.0,12,0.0,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,300.0,1998,3,1,4
10949,10,31.0,30,0.0,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,930.0,1998,3,1,4
10949,17,39.0,6,0.0,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,234.0,1998,3,1,4
10949,62,49.3,60,0.0,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,2958.0,1998,3,1,4
10950,4,22.0,5,0.0,MAGAA,1,1998-03-16,1998-04-13,1998-03-23,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,110.0,1998,3,1,0
10951,33,2.5,15,0.05000000074505806,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Gen ve,,1204,Switzerland,35.62,1998,3,1,0
10951,41,9.65,6,0.05000000074505806,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Gen ve,,1204,Switzerland,55.0,1998,3,1,0
10951,75,7.75,50,0.05000000074505806,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Gen ve,,1204,Switzerland,368.12,1998,3,1,0
10952,6,25.0,16,0.05000000074505806,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,380.0,1998,3,1,0
10952,28,45.6,2,0.0,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,91.2,1998,3,1,0
10953,20,81.0,50,0.05000000074505806,AROUT,9,1998-03-16,1998-03-30,1998-03-25,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,3847.5,1998,3,1,0
10953,31,12.5,50,0.05000000074505806,AROUT,9,1998-03-16,1998-03-30,1998-03-25,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,593.75,1998,3,1,0
10954,16,17.45,28,0.15000000596046448,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,415.31,1998,3,1,1
10954,31,12.5,25,0.15000000596046448,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,265.62,1998,3,1,1
10954,45,9.5,30,0.0,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,285.0,1998,3,1,1
10954,60,34.0,24,0.15000000596046448,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,693.6,1998,3,1,1
10955,75,7.75,12,0.20000000298023224,FOLKO,8,1998-03-17,1998-04-14,1998-03-20,2,3.26,Folk och f  HB, kergatan 24,Br cke,,S-844 67,Sweden,74.4,1998,3,1,1
10956,21,10.0,12,0.0,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,120.0,1998,3,1,1
10956,47,9.5,14,0.0,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,133.0,1998,3,1,1
10956,51,53.0,8,0.0,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,424.0,1998,3,1,1
10957,30,25.89,30,0.0,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist bal,T chira,5022,Venezuela,776.7,1998,3,1,2
10957,35,18.0,40,0.0,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist bal,T chira,5022,Venezuela,720.0,1998,3,1,2
10957,64,33.25,8,0.0,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist bal,T chira,5022,Venezuela,266.0,1998,3,1,2
10958,5,21.35,20,0.0,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Oc ano Atl ntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,427.0,1998,3,1,2
10958,7,30.0,6,0.0,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Oc ano Atl ntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,180.0,1998,3,1,2
10958,72,34.8,5,0.0,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Oc ano Atl ntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,174.0,1998,3,1,2
10959,75,7.75,20,0.15000000596046448,GOURL,6,1998-03-18,1998-04-29,1998-03-23,2,4.98,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,131.75,1998,3,1,2
10960,24,4.5,10,0.25,HILAA,3,1998-03-19,1998-04-02,1998-04-08,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist bal,T chira,5022,Venezuela,33.75,1998,3,1,3
10960,41,9.65,24,0.0,HILAA,3,1998-03-19,1998-04-02,1998-04-08,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist bal,T chira,5022,Venezuela,231.6,1998,3,1,3
10961,52,7.0,6,0.05000000074505806,QUEEN,8,1998-03-19,1998-04-16,1998-03-30,1,104.47,Queen Cozinha,"Alameda dos Can rios, 891",Sao Paulo,SP,05487-020,Brazil,39.9,1998,3,1,3
10961,76,18.0,60,0.0,QUEEN,8,1998-03-19,1998-04-16,1998-03-30,1,104.47,Queen Cozinha,"Alameda dos Can rios, 891",Sao Paulo,SP,05487-020,Brazil,1080.0,1998,3,1,3
10962,7,30.0,45,0.0,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,1350.0,1998,3,1,3
10962,13,6.0,77,0.0,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,462.0,1998,3,1,3
10962,53,32.8,20,0.0,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,656.0,1998,3,1,3
10962,69,36.0,9,0.0,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,324.0,1998,3,1,3
10962,76,18.0,44,0.0,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,792.0,1998,3,1,3
10963,60,34.0,2,0.15000000596046448,FURIB,9,1998-03-19,1998-04-16,1998-03-26,3,2.7,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,57.8,1998,3,1,3
10964,18,62.5,6,0.0,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,Sp cialit s du monde,"25, rue Lauriston",Paris,,75016,France,375.0,1998,3,1,4
10964,38,263.5,5,0.0,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,Sp cialit s du monde,"25, rue Lauriston",Paris,,75016,France,1317.5,1998,3,1,4
10964,69,36.0,10,0.0,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,Sp cialit s du monde,"25, rue Lauriston",Paris,,75016,France,360.0,1998,3,1,4
10965,51,53.0,16,0.0,OLDWO,6,1998-03-20,1998-04-17,1998-03-30,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,848.0,1998,3,1,4
10966,37,26.0,8,0.0,CHOPS,4,1998-03-20,1998-04-17,1998-04-08,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,208.0,1998,3,1,4
10966,56,38.0,12,0.15000000596046448,CHOPS,4,1998-03-20,1998-04-17,1998-04-08,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,387.6,1998,3,1,4
10966,62,49.3,12,0.15000000596046448,CHOPS,4,1998-03-20,1998-04-17,1998-04-08,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,502.86,1998,3,1,4
10967,19,9.2,12,0.0,TOMSP,2,1998-03-23,1998-04-20,1998-04-02,2,62.22,Toms Spezialit ten,Luisenstr. 48,M nster,,44087,Germany,110.4,1998,3,1,0
10967,49,20.0,40,0.0,TOMSP,2,1998-03-23,1998-04-20,1998-04-02,2,62.22,Toms Spezialit ten,Luisenstr. 48,M nster,,44087,Germany,800.0,1998,3,1,0
10968,12,38.0,30,0.0,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1140.0,1998,3,1,0
10968,24,4.5,30,0.0,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,135.0,1998,3,1,0
10968,64,33.25,4,0.0,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,133.0,1998,3,1,0
10969,46,12.0,9,0.0,COMMI,1,1998-03-23,1998-04-20,1998-03-30,2,0.21,Com rcio Mineiro,"Av. dos Lus adas, 23",Sao Paulo,SP,05432-043,Brazil,108.0,1998,3,1,0
10970,52,7.0,40,0.20000000298023224,BOLID,9,1998-03-24,1998-04-07,1998-04-24,1,16.16,B lido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain,224.0,1998,3,1,1
10971,29,123.79,14,0.0,FRANR,2,1998-03-24,1998-04-21,1998-04-02,2,121.82,France restauration,"54, rue Royale",Nantes,,44000,France,1733.06,1998,3,1,1
10972,17,39.0,6,0.0,LACOR,4,1998-03-24,1998-04-21,1998-03-26,2,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,234.0,1998,3,1,1
10972,33,2.5,7,0.0,LACOR,4,1998-03-24,1998-04-21,1998-03-26,2,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,17.5,1998,3,1,1
10973,26,31.23,5,0.0,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,156.15,1998,3,1,1
10973,41,9.65,6,0.0,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,57.9,1998,3,1,1
10973,75,7.75,10,0.0,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,77.5,1998,3,1,1
10974,63,43.9,10,0.0,SPLIR,3,1998-03-25,1998-04-08,1998-04-03,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,439.0,1998,3,1,2
10975,8,40.0,16,0.0,BOTTM,1,1998-03-25,1998-04-22,1998-03-27,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,640.0,1998,3,1,2
10975,75,7.75,10,0.0,BOTTM,1,1998-03-25,1998-04-22,1998-03-27,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,77.5,1998,3,1,2
10976,28,45.6,20,0.0,HILAA,1,1998-03-25,1998-05-06,1998-04-03,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist bal,T chira,5022,Venezuela,912.0,1998,3,1,2
10977,39,18.0,30,0.0,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Folk och f  HB, kergatan 24,Br cke,,S-844 67,Sweden,540.0,1998,3,1,3
10977,47,9.5,30,0.0,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Folk och f  HB, kergatan 24,Br cke,,S-844 67,Sweden,285.0,1998,3,1,3
10977,51,53.0,10,0.0,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Folk och f  HB, kergatan 24,Br cke,,S-844 67,Sweden,530.0,1998,3,1,3
10977,63,43.9,20,0.0,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Folk och f  HB, kergatan 24,Br cke,,S-844 67,Sweden,878.0,1998,3,1,3
10978,8,40.0,20,0.15000000596046448,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,680.0,1998,3,1,3
10978,21,10.0,40,0.15000000596046448,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,340.0,1998,3,1,3
10978,40,18.4,10,0.0,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,184.0,1998,3,1,3
10978,44,19.45,6,0.15000000596046448,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,99.19,1998,3,1,3
10979,7,30.0,18,0.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,540.0,1998,3,1,3
10979,12,38.0,20,0.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,760.0,1998,3,1,3
10979,24,4.5,80,0.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,360.0,1998,3,1,3
10979,27,43.9,30,0.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1317.0,1998,3,1,3
10979,31,12.5,24,0.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,300.0,1998,3,1,3
10979,63,43.9,35,0.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1536.5,1998,3,1,3
10980,75,7.75,40,0.20000000298023224,FOLKO,4,1998-03-27,1998-05-08,1998-04-17,1,1.26,Folk och f  HB, kergatan 24,Br cke,,S-844 67,Sweden,248.0,1998,3,1,4
10981,38,263.5,60,0.0,HANAR,1,1998-03-27,1998-04-24,1998-04-02,2,193.37,Hanari Carnes,"Rua do Pa o, 67",Rio de Janeiro,RJ,05454-876,Brazil,15810.0,1998,3,1,4
10982,7,30.0,20,0.0,BOTTM,2,1998-03-27,1998-04-24,1998-04-08,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,600.0,1998,3,1,4
10982,43,46.0,9,0.0,BOTTM,2,1998-03-27,1998-04-24,1998-04-08,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,414.0,1998,3,1,4
10983,13,6.0,84,0.15000000596046448,SAVEA,2,1998-03-27,1998-04-24,1998-04-06,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,428.4,1998,3,1,4
10983,57,19.5,15,0.0,SAVEA,2,1998-03-27,1998-04-24,1998-04-06,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,292.5,1998,3,1,4
10984,16,17.45,55,0.0,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,959.75,1998,3,1,0
